iph_loss_id,disaster_id,department_id,division_id,circle_id,incidentdate,division_name,CId,circle,district_best,subdistrict_best,tehsil_best,tehsil_best_object_id,tehsil_alt
6900,17546,1041,70,3,01-07-2022,Baijnath,3,Dharmshala,Kangra,Baijnath,BAIJNATH,02-024-02110,
6904,17546,1041,23,3,01-07-2022,EE Nagrota,3,Dharmshala,Kangra,Nurpur,NURPUR,02-024-02127,
6907,17546,1041,23,3,01-07-2022,EE Nagrota,3,Dharmshala,Kangra,Nurpur,NURPUR,02-024-02127,
6917,17602,1,43,8,01-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
6942,17546,1041,22,3,01-07-2022,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
6956,17584,36,55,5,03-07-2022,Ghumarwin,5,Bilaspur,Bilaspur,Ghumarwin,GHUMARWIN,02-030-02106,
6983,17640,36,54,5,05-07-2022,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
6984,17641,36,55,5,06-07-2022,Ghumarwin,5,Bilaspur,Bilaspur,Ghumarwin,GHUMARWIN,02-030-02106,
6998,17574,36,33,1,29-06-2022,Salooni,1,Chamba,Mandi,Sandhol,SANDHOL,02-027-00030,
7000,17574,36,73,1,29-06-2022,Pangi,1,Chamba,Solan,Ramshahr,RAMSHAHR,02-031-00063,
7030,17689,36,54,5,07-07-2022,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
7031,17691,36,54,5,09-07-2022,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
7033,17688,36,56,5,06-07-2022,Jhanduta,5,Bilaspur,Shimla,Nerwa,NERUA,02-033-00042,
7034,17690,36,54,5,08-07-2022,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
7035,17690,36,55,5,08-07-2022,Ghumarwin,5,Bilaspur,Bilaspur,Ghumarwin,GHUMARWIN,02-030-02106,
7036,17690,36,56,5,08-07-2022,Jhanduta,5,Bilaspur,Shimla,Nerwa,NERUA,02-033-00042,
7048,17702,1,43,8,02-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
7065,17742,1,5,10,07-07-2022,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
7066,17742,1,6,10,07-07-2022,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
7076,17757,36,32,1,09-07-2022,Dalhousie,1,Chamba,Chamba,Dalhousie,DALHOUSIE,02-023-00005,
7094,17783,36,25,2,06-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7095,17783,36,25,2,06-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7096,17783,36,25,2,06-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7100,17796,43,26,2,01-07-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
7103,17792,36,26,2,01-07-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
7105,17796,36,26,2,01-07-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
7112,17796,36,26,2,01-07-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
7116,17796,36,26,2,01-07-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
7124,12578,36,29,2,12-07-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
7153,12578,36,29,2,12-07-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
7158,12578,36,29,2,12-07-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
7159,12578,36,29,2,12-07-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
7160,12578,36,29,2,12-07-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
7161,12578,36,29,2,12-07-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
7165,17820,36,27,2,13-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
7166,17820,36,27,2,13-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
7167,17820,36,27,2,13-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
7168,17820,36,27,2,13-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
7169,17820,36,27,2,13-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
7170,17820,36,27,2,13-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
7171,17825,36,25,2,10-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7174,17824,36,25,2,10-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7175,17824,36,25,2,10-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7178,17824,36,25,2,10-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7179,17824,36,25,2,10-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7180,17820,36,25,2,13-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7181,17820,36,25,2,13-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7182,17820,36,25,2,13-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7183,17820,36,25,2,13-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7204,17820,36,30,2,13-07-2022,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
7213,17820,36,30,2,13-07-2022,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
7214,17820,36,30,2,13-07-2022,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
7215,17821,36,30,2,14-07-2022,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
7216,17821,36,30,2,14-07-2022,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
7218,17821,36,30,2,14-07-2022,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
7220,17821,36,27,2,14-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
7224,17821,36,27,2,14-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
7225,17821,36,27,2,14-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
7226,17821,36,27,2,14-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
7227,17821,36,27,2,14-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
7232,17821,36,25,2,14-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7235,17821,36,25,2,14-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7236,17821,36,25,2,14-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7237,17821,36,25,2,14-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7239,17821,36,25,2,14-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7243,17835,36,31,1,14-07-2022,Chamba,1,Chamba,Chamba,Chamba,CHAMBA,02-023-00003,
7246,17821,36,27,2,14-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
7249,17821,36,27,2,14-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
7251,17836,36,31,1,14-07-2022,Chamba,1,Chamba,Chamba,Chamba,CHAMBA,02-023-00003,
7252,17829,36,54,5,14-07-2022,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
7253,17821,36,27,2,14-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
7254,17821,36,27,2,14-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
7256,17829,36,56,5,14-07-2022,Jhanduta,5,Bilaspur,Shimla,Nerwa,NERUA,02-033-00042,
7257,17821,36,27,2,14-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
7260,17829,36,55,5,14-07-2022,Ghumarwin,5,Bilaspur,Bilaspur,Ghumarwin,GHUMARWIN,02-030-02106,
7266,17829,36,54,5,14-07-2022,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
7269,17849,36,2,11,14-07-2022,Nerwa Division,11,Shimla-9,,,,,
7271,17849,36,2,11,14-07-2022,Nerwa Division,11,Shimla-9,,,,,
7274,17848,36,2,11,09-07-2022,Nerwa Division,11,Shimla-9,,,,,
7275,17821,36,27,2,14-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
7276,17849,36,2,11,14-07-2022,Nerwa Division,11,Shimla-9,,,,,
7277,17848,36,3,11,09-07-2022,Sunni  Division,11,Shimla-9,,,,,
7278,17821,36,27,2,14-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
7281,17847,36,3,11,05-07-2022,Sunni  Division,11,Shimla-9,,,,,
7282,17847,36,4,11,05-07-2022,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
7284,17821,36,27,2,14-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
7285,17848,36,4,11,09-07-2022,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
7286,17821,36,27,2,14-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
7287,17849,36,3,11,14-07-2022,Sunni  Division,11,Shimla-9,,,,,
7288,17849,36,2,11,14-07-2022,Nerwa Division,11,Shimla-9,,,,,
7289,17848,36,2,11,09-07-2022,Nerwa Division,11,Shimla-9,,,,,
7291,17848,36,2,11,09-07-2022,Nerwa Division,11,Shimla-9,,,,,
7292,17848,36,1,11,09-07-2022,Div. No-I Shimla-9,11,Shimla-9,,Nerwa,NERUA,02-033-00042,
7293,17847,36,2,11,05-07-2022,Nerwa Division,11,Shimla-9,,,,,
7344,17890,36,28,2,15-07-2022,Phina Singh Project,2,Nurpur,,,,,
7345,17890,36,25,2,15-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7346,17890,36,25,2,15-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7347,17890,36,25,2,15-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7348,17890,36,25,2,15-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7378,17931,36,4,11,16-07-2022,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
7379,17530,36,16,9,30-06-2022,Kaza,9,Reckong Peo ,Sirmaur,Dadahu,DADAHU,02-032-00048,
7394,17783,36,25,2,06-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7395,17783,36,25,2,06-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7396,17783,36,25,2,06-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7449,18009,36,34,1,21-07-2022,Tissa at Bhanjraru,1,Chamba,,Churah,CHAURAH,02-023-00004,
7450,18010,36,33,1,18-07-2022,Salooni,1,Chamba,Mandi,Sandhol,SANDHOL,02-027-00030,
7453,18023,1041,57,14,11-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
7454,18023,1041,57,14,11-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
7455,18023,1041,57,14,11-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
7456,18023,1041,57,14,11-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
7457,18023,1041,57,14,11-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
7458,18023,1041,57,14,11-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
7459,18023,1041,57,14,11-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
7460,18023,1041,57,14,11-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
7461,18023,1041,57,14,11-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
7462,18023,1041,57,14,11-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
7463,18023,1041,57,14,11-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
7464,18027,1041,57,14,13-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
7465,18027,1041,57,14,13-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
7466,18027,1041,57,14,13-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
7467,18027,1041,57,14,13-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
7468,18027,1041,57,14,13-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
7469,18027,1041,57,14,13-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
7470,18027,1041,57,14,13-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
7471,17931,36,1,11,16-07-2022,Div. No-I Shimla-9,11,Shimla-9,,Nerwa,NERUA,02-033-00042,
7479,18074,1,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
7491,17548,36,16,9,03-07-2022,Kaza,9,Reckong Peo ,Sirmaur,Dadahu,DADAHU,02-032-00048,
7492,18073,43,25,2,22-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7493,18073,43,25,2,22-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7494,18073,43,25,2,22-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7495,18099,43,25,2,23-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7496,18073,43,25,2,22-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7497,18073,43,25,2,22-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
7501,18081,36,4,11,23-07-2022,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
7502,18082,36,4,11,24-07-2022,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
7511,18142,36,4,11,27-07-2022,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
7512,18143,36,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
7518,18009,36,31,1,21-07-2022,Chamba,1,Chamba,Chamba,Chamba,CHAMBA,02-023-00003,
7519,18009,36,32,1,21-07-2022,Dalhousie,1,Chamba,Chamba,Dalhousie,DALHOUSIE,02-023-00005,
8514,19142,1041,23,3,28-07-2022,EE Nagrota,3,Dharmshala,Kangra,Nurpur,NURPUR,02-024-02127,
8515,19142,1041,23,3,28-07-2022,EE Nagrota,3,Dharmshala,Kangra,Nurpur,NURPUR,02-024-02127,
8520,19142,1041,21,3,28-07-2022,Thural,3,Dharmshala,Solan,Kasauli,KASAULI,02-031-00060,
8521,19142,1041,21,3,28-07-2022,Thural,3,Dharmshala,Solan,Kasauli,KASAULI,02-031-00060,
8522,19142,1041,21,3,28-07-2022,Thural,3,Dharmshala,Solan,Kasauli,KASAULI,02-031-00060,
8524,18143,1,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
8527,18099,36,25,2,23-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
8529,18099,36,25,2,23-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
8530,18143,36,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
8531,19158,36,25,2,28-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
8532,19158,36,25,2,28-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
8533,18143,1,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
8538,18143,36,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
8539,18143,36,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
8540,18143,36,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
8541,18143,36,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
8542,18143,36,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
8544,18143,36,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
8545,19158,36,25,2,28-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
8547,18143,36,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
8549,18143,36,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
8550,19158,36,25,2,28-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
8552,18143,36,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
8553,18143,1,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
8554,18143,36,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
8555,19158,36,25,2,28-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
8556,18143,36,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
8557,18143,36,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
8559,18143,36,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
8560,18143,1,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
8562,18143,1,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
8563,19158,36,27,2,28-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8564,19162,1041,22,3,27-07-2022,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
8565,18143,1,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
8566,19162,1041,22,3,27-07-2022,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
8567,19158,36,27,2,28-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8568,18143,1,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
8572,19162,1041,22,3,27-07-2022,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
8573,19162,1041,22,3,27-07-2022,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
8574,19162,1041,22,3,27-07-2022,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
8575,19158,36,27,2,28-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8578,19162,1041,22,3,27-07-2022,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
8579,19158,36,27,2,28-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8584,19162,1041,22,3,27-07-2022,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
8586,19162,1041,22,3,27-07-2022,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
8587,19158,36,27,2,28-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8589,19162,1041,22,3,27-07-2022,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
8592,19162,1041,22,3,27-07-2022,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
8593,19162,1041,22,3,27-07-2022,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
8596,19158,36,27,2,28-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8597,18143,36,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
8598,18143,1,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
8599,19158,36,27,2,28-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8601,19158,36,27,2,28-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8602,19158,36,27,2,28-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8604,19158,36,27,2,28-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8610,19162,1041,22,3,27-07-2022,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
8611,19142,1041,23,3,28-07-2022,EE Nagrota,3,Dharmshala,Kangra,Nurpur,NURPUR,02-024-02127,
8612,19142,1041,23,3,28-07-2022,EE Nagrota,3,Dharmshala,Kangra,Nurpur,NURPUR,02-024-02127,
8613,19142,1041,23,3,28-07-2022,EE Nagrota,3,Dharmshala,Kangra,Nurpur,NURPUR,02-024-02127,
8614,19142,1041,22,3,28-07-2022,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
8635,19142,1041,18,3,28-07-2022,Dharamshala,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
8636,19142,1041,18,3,28-07-2022,Dharamshala,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
8637,19142,1041,18,3,28-07-2022,Dharamshala,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
8638,19142,1041,18,3,28-07-2022,Dharamshala,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
8639,19142,1041,18,3,28-07-2022,Dharamshala,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
8640,19142,1041,18,3,28-07-2022,Dharamshala,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
8641,19142,1041,18,3,28-07-2022,Dharamshala,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
8642,19142,1041,18,3,28-07-2022,Dharamshala,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
8644,19185,1041,18,3,30-07-2022,Dharamshala,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
8645,19185,1041,18,3,30-07-2022,Dharamshala,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
8647,18082,36,1,11,24-07-2022,Div. No-I Shimla-9,11,Shimla-9,,Nerwa,NERUA,02-033-00042,
8648,19175,36,1,11,30-07-2022,Div. No-I Shimla-9,11,Shimla-9,,Nerwa,NERUA,02-033-00042,
8665,19209,36,3,11,01-08-2022,Sunni  Division,11,Shimla-9,,,,,
8682,18143,1,43,8,21-07-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
8726,19212,36,3,11,31-07-2022,Sunni  Division,11,Shimla-9,,,,,
8729,19254,36,25,2,31-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
8730,19254,36,25,2,31-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
8731,19254,36,25,2,31-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
8732,19254,36,25,2,31-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
8733,19254,36,25,2,31-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
8734,19254,36,25,2,31-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
8742,19212,36,2,11,31-07-2022,Nerwa Division,11,Shimla-9,,,,,
8779,19208,36,3,11,30-07-2022,Sunni  Division,11,Shimla-9,,,,,
8783,19344,36,27,2,28-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8784,19344,36,27,2,28-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8786,19344,36,27,2,28-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8787,19344,36,27,2,28-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8789,19344,36,27,2,28-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8793,19344,36,27,2,28-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8794,19344,36,27,2,28-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8795,19344,36,27,2,28-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8810,19382,36,4,11,05-08-2022,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
8813,19254,36,29,2,31-07-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
8814,19253,36,29,2,31-07-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
8815,19254,36,29,2,31-07-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
8816,19253,36,29,2,31-07-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
8817,19254,36,29,2,31-07-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
8818,19254,36,29,2,31-07-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
8819,19254,36,29,2,31-07-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
