Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,346,112297,K.B.S COMMERCIAL (P) LTD.,18-Feb-2021 12:28 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,347,112384,KEA CONSULTANTS PVT.LTD,18-Feb-2021 01:14 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,348,112667,Kenedy Rabha,18-Feb-2021 07:27 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,349,110211,KHAGEN BURAGOHAIN,17-Feb-2021 10:28 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,350,110899,KHANDAKAR JIYAUR RAHMAN,17-Feb-2021 04:23 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,351,111040,KHANINDRA DEKA,17-Feb-2021 05:17 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,352,113781,KHURSHID ALOM MONDAL,18-Feb-2021 01:29 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,353,110953,Kishore Deka,17-Feb-2021 04:46 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,354,114363,KRISHNA ENGINEERINGS,18-Feb-2021 03:45 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,355,114226,Krishna Enterprises,18-Feb-2021 02:55 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,356,112481,K.T. ASSOCIATES,18-Feb-2021 02:19 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,357,111928,KULAJIT BAYAN,17-Feb-2021 09:34 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,358,113191,KUL BAHAR,18-Feb-2021 11:48 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,359,111382,Kumud Sharma,17-Feb-2021 06:59 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,360,112559,KV Kargil Developer Private Limited,18-Feb-2021 04:00 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,361,111188,LABIQUL HUSSAIN,17-Feb-2021 06:01 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,362,112891,LAJIK BRAHMA,18-Feb-2021 10:31 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,363,112234,LEGACY CONSULTANCY PVT. LTD,17-Feb-2021 11:59 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,364,113349,Luit Construction,18-Feb-2021 12:18 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,365,113329,Lutfor Ali,18-Feb-2021 12:15 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,366,110567,Mabinur Rahman,17-Feb-2021 01:24 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,367,111224,MADHAB MAHANTA,17-Feb-2021 06:10 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,368,111715,Madhu Das,17-Feb-2021 08:28 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,369,109365,MAHIBULLA ALI,16-Feb-2021 02:40 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,370,108407,MAHMUD ALI,14-Feb-2021 04:37 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,371,108389,MAINUL HAQUE,14-Feb-2021 03:02 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,372,112168,MANABENDRA DAS,17-Feb-2021 11:22 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,373,111550,MANABENDRA DAS,17-Feb-2021 07:48 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,374,113383,MANASH JYOTI BAISHYA,18-Feb-2021 12:25 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,375,110073,Manikanchan Traders,17-Feb-2021 12:32 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,376,110581,Manik Barman,17-Feb-2021 01:36 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,377,111484,Manik Ghosh,17-Feb-2021 07:28 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,378,113527,MANIK KUMAR MUCHAHARY,18-Feb-2021 12:56 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,379,109805,Manik Lal Saha,18-Feb-2021 02:05 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,380,111830,Manjit Medhi,17-Feb-2021 09:01 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,381,108653,MANOJ BARMAN,15-Feb-2021 12:24 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,382,112804,MANOJ KR. HARLALKA,18-Feb-2021 09:52 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,383,112059,MARQUISE BASUMATARI,18-Feb-2021 10:20 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,384,109232,Maruti Enterprise,16-Feb-2021 12:47 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,385,113941,MASTAFA HUSSAIN,18-Feb-2021 02:00 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,386,108794,MASTOFA ALI AHMED,15-Feb-2021 04:39 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,387,111588,Matlebuddin Ahmed,17-Feb-2021 07:54 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,388,108354,Mazbinur Rahman,17-Feb-2021 09:48 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,389,113404,MAZEHARUL ISLAM,18-Feb-2021 12:32 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,390,110592,MD.ABDUL LATIF AHMED,17-Feb-2021 01:40 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,391,108708,MD ABDUL WAHID,15-Feb-2021 02:09 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,392,112187,MD ABU BAKKAR ALI,17-Feb-2021 11:33 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,393,111813,MD. ALIMUDDIN AHMED,17-Feb-2021 08:55 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,394,109404,Md. Amir Ali,16-Feb-2021 03:17 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,395,111717,Md. Amir Hamja,17-Feb-2021 08:27 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,396,109190,Md Bahar Uddin Ahmed,16-Feb-2021 12:11 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,397,113823,Md. Barekuddin Ahmed,18-Feb-2021 01:40 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,398,114057,Md. Chan Ali,18-Feb-2021 02:22 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,399,112015,Md Gafur,17-Feb-2021 10:12 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,400,106594,MD HEDAYET ALI,17-Feb-2021 08:56 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,401,109436,MD. IFTAKUR RAHMAN,17-Feb-2021 01:58 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,402,113453,Md. Mahsen Ali,18-Feb-2021 12:39 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,403,111211,Md. Nazimuddin Ahmed,17-Feb-2021 06:09 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,404,108771,Md. Nazir Ali,15-Feb-2021 03:52 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,405,113602,Md. Nekibur Zaman,18-Feb-2021 01:05 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,406,111041,MD RAFIQUL ISLAM,17-Feb-2021 05:21 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,407,113414,MD ROMJAN ALI,18-Feb-2021 12:30 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,408,111415,MD SAMSUL HAQUE,17-Feb-2021 07:09 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,409,109718,M.D SHAJAHAN ALI KHAN,17-Feb-2021 11:55 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,410,112296,Medicos and Engineering,18-Feb-2021 11:20 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,411,113119,MESER ALI AHMED,18-Feb-2021 11:31 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,412,109758,M.H. CONSTRUCTION,16-Feb-2021 08:12 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,413,113279,MINHAZUR RAHMAN,18-Feb-2021 12:05 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,414,111594,MINTU MEDHI,17-Feb-2021 07:56 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,415,112012,MIRAJ SAIKIA,17-Feb-2021 10:13 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,416,110945,MMS advisory PVt LTD,17-Feb-2021 04:44 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,417,110330,MOBARAK HUSSAIN,17-Feb-2021 11:50 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,418,109774,MOFIDUL HOQUE,18-Feb-2021 12:13 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,419,113243,MOFIDUL ISLAM,18-Feb-2021 11:56 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,420,108960,MOHAMMED ALIMUDDIN MONDAL,15-Feb-2021 09:49 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,421,111919,MOHD SONA UDDIN AHMED,17-Feb-2021 09:28 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,422,112685,MOHIBUL ISLAM,18-Feb-2021 08:05 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,423,114340,MOHIBUR RAHMAN,18-Feb-2021 03:21 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,424,112834,MOHIR UDDIN AHMED,18-Feb-2021 10:11 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,425,113365,MOIDUL ISLAM,18-Feb-2021 12:22 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,426,112547,MONDAL TRADERS,18-Feb-2021 03:20 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,427,109225,MONIRUZ ZAMAN,17-Feb-2021 11:00 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,428,112652,MONJUARA AHMED,18-Feb-2021 07:02 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,429,113187,Monjur Alam,18-Feb-2021 11:47 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,430,108940,MONMI KAKOTI,18-Feb-2021 11:12 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,431,112310,MONOWAR HUSSAIN,18-Feb-2021 12:34 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,432,108401,MONOWAR HUSSAIN,17-Feb-2021 11:41 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,433,110563,MONOWAR HUSSAIN,17-Feb-2021 01:24 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
