sub_district_id,sub_districtCode,sub_district_version,sub_district_name,sub_district_name_hindi,districtid,Census_2001_Code,Census_2011_Code,status,entry_by,entry_date,ip_addr
314,314,1,Yamkeshwar ,यमकेश्वर ,52,0,314,Active,0,NULL,117.239.89.162
315,315,1,Munsiari ,मुनस्यारी ,53,1,315,Active,0,NULL,164.100.151.60
316,316,1,Dharchula ,धारचूला ,53,2,316,Active,0,NULL,164.100.151.60
317,317,1,Didihat ,डीडीहाट ,53,3,317,Active,0,NULL,164.100.151.60
318,318,1,Berinag ,बेरीनाग ,53,0,318,Active,0,NULL,164.100.151.60
319,319,1,Gangolihat ,गंगोलीहाट ,53,4,319,Active,0,NULL,164.100.151.60
320,320,1,Pithoragarh ,पिथौरागढ़ ,53,5,320,Active,0,NULL,164.100.151.60
321,321,1,Kapkot ,कपकोट ,46,0,321,Active,0,NULL,164.100.151.60
322,322,1,Kanda ,कांडा ,46,0,322,Active,0,NULL,164.100.151.60
323,323,1,Bageshwar ,बागेश्वर ,46,0,323,Active,0,NULL,164.100.151.60
324,324,1,Garud ,गरुड़ ,46,0,324,Active,0,NULL,164.100.151.60
325,325,1,Bhikiasain ,भिकियसैं ,45,0,325,Active,0,NULL,164.100.151.60
326,326,1,Chaukhutiya ,चौखुटिया ,45,0,326,Active,0,NULL,164.100.151.60
327,327,1,Sult ,सुलट ,45,0,327,Active,0,NULL,164.100.151.60
328,328,1,Ranikhet ,रानीखेत ,45,2,328,Active,0,NULL,164.100.151.60
329,329,1,Dwarahat ,द्वाराहाट ,45,0,329,Active,0,NULL,164.100.151.60
330,330,1,Almora ,अल्मोड़ा ,45,3,330,Active,0,NULL,164.100.151.60
331,331,1,Someshwar ,सोमेश्वर ,45,0,331,Active,0,NULL,164.100.151.60
332,332,1,Jainti ,जयंती ,45,0,332,Active,0,NULL,164.100.151.60
333,333,1,Bhanoli ,भनोली ,45,0,333,Active,0,NULL,164.100.151.60
334,334,1,Champawat ,चम्पावत ,48,1,334,Active,0,NULL,164.100.151.60
335,335,1,Pati ,पति ,48,0,335,Active,0,NULL,164.100.151.60
336,336,1,Lohaghat ,लोहाघाट ,48,0,336,Active,0,NULL,164.100.151.60
337,337,1,Poornagiri ,पूर्णागिरि ,48,1,337,Active,0,NULL,164.100.151.60
338,338,1,Kosya Kutauli     ,कॉस्य कुटौली ,51,1,338,Active,0,NULL,164.100.151.60
339,339,1,Betalghat ,बेतालघाट ,51,0,339,Active,0,NULL,164.100.151.60
340,340,1,Nainital ,नैनीताल ,51,2,340,Active,0,NULL,164.100.151.60
341,341,1,Dhari ,धरी ,51,3,341,Active,0,NULL,164.100.151.60
342,342,1,Haldwani ,हल्द्वानी ,51,4,342,Active,0,NULL,164.100.151.60
343,343,1,Ramnagar ,रामनगर ,51,0,343,Active,0,NULL,164.100.151.60
344,344,1,Kaladhungi ,कालाढूंगी ,51,0,344,Active,0,NULL,164.100.151.60
345,345,1,Lalkuan ,लालकुआं ,51,0,345,Active,0,NULL,164.100.151.60
346,346,1,Kashipur ,काशीपुर ,56,1,346,Active,0,NULL,164.100.151.60
347,347,1,Jaspur ,जसपुर ,56,0,347,Active,0,NULL,164.100.151.60
348,348,1,Bajpur ,बाजपुर ,56,0,348,Active,0,NULL,164.100.151.60
349,349,2,Kichha ,किच्छा ,56,2,349,Active,0,NULL,164.100.151.60
350,350,2,Gadarpur ,गदरपुर ,56,0,350,Active,0,NULL,164.100.151.60
351,351,1,Sitarganj ,सितारगंज ,56,3,351,Active,0,NULL,164.100.151.60
352,352,1,Khatima ,खटीमा ,56,0,352,Active,0,NULL,164.100.151.60
353,353,2,Roorkee ,रूड़की ,50,1,353,Active,0,NULL,10.21.113.189
354,354,1,Haridwar ,हरिद्वार ,50,2,354,Active,0,NULL,10.21.120.30
355,355,1,Laksar ,लक्सर ,50,3,355,Active,0,NULL,164.100.151.60
356,356,1,Kalka ,कालका ,70,1,356,Active,0,NULL,122.160.22.108
357,357,1,Panchkula ,पंचकूला ,70,2,357,Active,0,NULL,122.160.22.108
358,358,1,Naraingarh,,58,1,358,Active,NULL,NULL,NULL
359,359,1,Ambala ,अम्बाला ,58,2,359,Active,0,NULL,103.102.84.140
360,360,1,Barara,,58,3,360,Active,NULL,NULL,NULL
361,361,1,Jagadhri,,76,1,361,Active,NULL,NULL,NULL
362,362,1,Bilaspur,,76,1,362,Active,NULL,NULL,NULL
363,363,1,Chhachhrauli,,76,2,363,Active,NULL,NULL,NULL
364,364,1,Shahbad ,शाहबाद ,68,1,364,Active,0,NULL,103.102.84.140
365,365,1,Pehowa  ,पेहवा,68,2,365,Active,0,NULL,164.100.25.41
366,366,1,Thanesar,,68,3,366,Active,NULL,NULL,NULL
367,367,1,Guhla,,66,1,367,Active,NULL,NULL,NULL
368,368,1,Kaithal ,कैथल ,66,2,368,Active,0,NULL,103.102.84.140
369,369,1,Fatehpur Pundri ,फतेहपुर पूण्डरी,66,2,369,Active,0,NULL,10.21.121.100
370,370,1,Nilokheri ,नीलोखेड़ी ,67,1,370,Active,0,NULL,10.21.120.30
371,371,1,Indri ,इंद्री ,67,2,371,Active,0,NULL,10.21.120.30
372,372,1,Karnal   ,करनाल ,67,3,372,Active,0,NULL,164.100.25.42
373,373,1,Assandh  ,असंध,67,4,373,Active,0,NULL,164.100.25.42
374,374,1,Gharaunda ,घरौंडा ,67,5,374,Active,0,NULL,10.21.120.30
375,375,1,Panipat,,71,1,375,Active,NULL,NULL,NULL
376,376,1,Israna,,71,2,376,Active,NULL,NULL,NULL
377,377,1,Samalkha,,71,3,377,Active,NULL,NULL,NULL
378,378,1,Gohana ,गोहाना ,75,1,378,Active,0,NULL,10.21.121.100
379,379,1,Ganaur    ,गन्नौर,75,2,379,Active,0,NULL,10.21.120.30
380,380,1,Sonipat ,सोनीपत ,75,3,380,Active,0,NULL,10.21.121.100
381,381,1,Kharkhoda ,खरखौदा ,75,4,381,Active,0,NULL,10.21.120.30
382,382,1,Narwana ,नरवाना ,65,1,382,Active,0,NULL,223.181.24.6
383,383,1,Jind   ,जीन्द,65,2,383,Active,0,NULL,164.100.25.42
384,384,1,Julana   ,जुलाना,65,3,384,Active,0,NULL,164.100.25.42
385,385,1,Safidon  ,सफींदो,65,4,385,Active,0,NULL,164.100.25.42
386,386,1,Ratia,,61,1,386,Active,NULL,NULL,NULL
387,387,1,Tohana,,61,2,387,Active,NULL,NULL,NULL
388,388,1,Fatehabad,फतेहाबाद,61,3,388,Active,0,NULL,10.21.121.100
389,389,1,Dabwali ,डबवाली ,74,1,389,Active,0,NULL,103.102.84.140
390,390,1,Sirsa,,74,2,390,Active,NULL,NULL,NULL
391,391,1,Rania,,74,3,391,Active,NULL,NULL,NULL
392,392,1,Ellenabad,,74,4,392,Active,NULL,NULL,NULL
393,393,1,Adampur ,आदमपुर ,63,1,393,Active,0,NULL,10.21.120.30
394,394,1,Hisar ,हिसार ,63,2,394,Active,0,NULL,10.21.120.30
395,395,1,Narnaund ,नारनौंद ,63,3,395,Active,0,NULL,10.21.120.30
396,396,1,Hansi ,हांसी ,63,4,396,Active,0,NULL,10.21.120.30
397,397,1,Bawani  Khera ,बवानी खेड़ा ,59,1,397,Active,0,NULL,10.21.120.30
398,398,1,Bhiwani ,भिवानी,59,2,398,Active,0,NULL,164.100.25.42
399,399,1,Tosham ,तोशाम ,59,3,399,Active,0,NULL,10.21.120.30
400,400,1,Siwani ,सिवानी ,59,4,400,Active,0,NULL,10.21.120.30
401,401,1,Loharu ,लोहारू ,59,5,401,Active,0,NULL,10.21.120.30
402,402,1,Dadri ,दादरी ,59,6,402,Active,0,NULL,10.21.120.30
403,403,1,Badhra ,बाढड़ा ,59,6,403,Active,0,NULL,10.21.120.30
404,404,1,Mehem ,महम,73,1,404,Active,0,NULL,164.100.151.60
405,405,1,Rohtak ,रोहतक ,73,2,405,Active,0,NULL,10.21.121.100
406,406,1,Sampla ,सांपला ,73,2,406,Active,0,NULL,10.21.120.30
407,407,1,Beri ,बेरी ,64,1,407,Active,0,NULL,10.21.120.30
408,408,1,Bahadurgarh ,बहादुरगढ़ ,64,2,408,Active,0,NULL,10.21.120.30
409,409,1,Jhajjar ,झज्जर ,64,3,409,Active,0,NULL,10.21.121.100
410,410,1,Matenhail ,मातनहेल ,64,3,410,Active,0,NULL,10.21.120.30
411,411,1,Mahendergarh  ,महेन्द्रगढ़,69,1,411,Active,0,NULL,164.100.25.41
412,412,1,Narnaul ,नारनौल,69,2,412,Active,0,NULL,164.100.25.41
413,413,1,Kosli,,72,1,413,Active,NULL,NULL,NULL
414,414,1,Rewari ,रेवाड़ी,72,2,414,Active,0,NULL,103.102.84.140
415,415,1,Bawal,,72,3,415,Active,NULL,NULL,NULL
416,416,1,Pataudi,,62,1,416,Active,NULL,NULL,NULL
417,417,1,Gurugram ,गुरुग्राम ,62,2,417,Active,0,NULL,10.21.120.173
418,418,1,Farrukhnagar,,62,2,418,Active,NULL,NULL,NULL
419,419,1,Manesar,,62,2,419,Active,NULL,NULL,NULL
420,420,1,Sohna ,सोहना ,62,3,420,Active,0,NULL,164.100.151.60
421,421,1,Taoru,,604,4,421,Active,NULL,NULL,NULL
422,422,1,Nuh,,604,5,422,Active,NULL,NULL,NULL
423,423,1,Ferozepur Jhirka,,604,6,423,Active,NULL,NULL,NULL
424,424,1,Punahana,,604,7,424,Active,NULL,NULL,NULL
425,425,1,Faridabad ,फरीदाबाद ,60,1,425,Active,0,NULL,10.21.120.30
426,426,1,Ballabgarh  ,बल्लभगढ़,60,2,426,Active,0,NULL,10.21.120.30
427,427,1,Palwal  ,पलवल,619,3,427,Active,0,NULL,10.21.120.30
428,428,1,Hathin ,हथीन,619,4,428,Active,0,NULL,164.100.151.60
429,429,1,Hodal,,619,5,429,Active,NULL,NULL,NULL
430,430,3,Narela ,नरेला ,80,1,430,Active,0,NULL,117.239.89.162
431,431,3,Saraswati  Vihar ,सरस्वती विहार ,82,2,431,Active,0,NULL,117.239.89.162
432,432,2,Model  Town ,मॉडल टाउन ,80,3,432,Active,0,NULL,117.239.89.162
433,433,2,Civil  Lines ,सिविल लाइन्स ,77,1,433,Active,0,NULL,117.239.89.162
435,435,2,Kotwali ,कोतवाली ,77,3,435,Active,0,NULL,117.239.89.162
436,436,3,Seelam  Pur ,सीलम पुर ,81,1,436,Active,0,NULL,117.239.89.162
437,437,2,Shahdara ,शाहदरा ,671,2,437,Active,0,NULL,117.239.89.162
438,438,2,Seema Puri , सीमा पूरी ,671,3,438,Active,0,NULL,117.239.89.162
439,439,1,Gandhi Nagar ,गाँधी नगर ,78,1,439,Active,0,NULL,117.239.89.162
440,440,2,Vivek  Vihar ,विवेक विहार ,671,2,440,Active,0,NULL,117.239.89.162
441,441,2,Preet  Vihar ,प्रीत विहार ,78,3,441,Active,0,NULL,117.239.89.162
443,443,1,Chanakya  Puri ,चाणक्य पूरी ,79,3,443,Active,0,NULL,117.239.89.162
447,447,1,Karol  Bagh ,करोल बाघ ,77,1,447,Active,0,NULL,117.239.89.162
448,448,1,Patel  Nagar ,पटेल नगर ,85,2,448,Active,0,NULL,117.239.89.162
449,449,1,Rajouri  Garden ,राजौरी गार्डन ,85,3,449,Active,0,NULL,117.239.89.162
450,450,1,Punjabi  Bagh ,पंजाबी बाघ ,85,1,450,Active,0,NULL,117.239.89.162
451,451,3,Najafgarh ,नजफगढ़ ,84,1,451,Active,0,NULL,117.239.89.162
452,452,2,Delhi  Cantonment ,दिल्ली कैंटोनमेंट ,79,2,452,Active,0,NULL,117.239.89.162
453,453,2,Vasant Vihar ,वसन्त विहार,79,3,453,Active,0,NULL,10.21.121.100
454,454,3,Hauz  Khas ,हौज़ खास ,83,2,454,Active,0,NULL,117.239.89.162
455,455,2,Defence  Colony ,डिफेन्स कॉलोनी ,670,1,455,Active,0,NULL,117.239.89.162
456,456,3,Kalkaji ,कालकाजी ,670,3,456,Active,0,NULL,117.239.89.162
457,457,1,Karanpur ,करणपुर ,100,1,457,Active,0,NULL,164.100.151.60
458,458,1,Ganganagar ,गंगानगर ,100,2,458,Active,0,NULL,164.100.151.60
459,459,1,Sadulshahar ,सादुलशहर ,100,3,459,Active,0,NULL,164.100.151.60
460,460,1,Padampur ,पदमपुर ,100,4,460,Active,0,NULL,164.100.151.60
461,461,1,Raisinghnagar  ,रायसिंहनगर,100,5,461,Active,0,NULL,103.102.84.140
462,462,1,Anupgarh ,अनूपगढ़ ,100,6,462,Active,0,NULL,164.100.151.60
463,463,1,Gharsana ,घरसाना ,100,7,463,Active,0,NULL,164.100.151.60
464,464,1,Vijainagar ,विजयनगर ,100,8,464,Active,0,NULL,164.100.151.60
465,465,1,Suratgarh ,सूरतगढ़ ,100,9,465,Active,0,NULL,164.100.151.60
466,466,1,Sangaria,साँगरिया,101,1,466,Active,0,NULL,120.56.175.178
467,467,1,Tibbi ,टिब्बी ,101,2,467,Active,0,NULL,103.102.84.140
468,468,1,Hanumangarh ,हनुमानगढ़ ,101,3,468,Active,0,NULL,164.100.151.60
469,469,1,Pilibanga ,पीलीबंगा ,101,4,469,Active,0,NULL,164.100.151.60
470,470,1,Rawatsar ,रावतसर ,101,5,470,Active,0,NULL,164.100.151.60
471,471,1,Nohar ,नोहर ,101,6,471,Active,0,NULL,164.100.151.60
472,472,1,Bhadra ,भद्रा ,101,7,472,Active,0,NULL,164.100.151.60
473,473,1,Bikaner ,बीकानेर ,93,1,473,Active,0,NULL,164.100.151.60
474,474,1,Poogal ,पूगल ,93,2,474,Active,0,NULL,164.100.151.60
475,475,1,Lunkaransar ,लूणकरणसर ,93,3,475,Active,0,NULL,164.100.151.60
476,476,1,Kolayat ,कोलायत ,93,4,476,Active,0,NULL,164.100.151.60
477,477,1,Nokha ,नोखा ,93,5,477,Active,0,NULL,164.100.151.60
478,478,1,Khajuwala ,खाजूवाला ,93,6,478,Active,0,NULL,164.100.151.60
479,479,1,Chhatargarh ,छतरगढ़ ,93,7,479,Active,0,NULL,164.100.151.60
480,480,1,Sridungargarh ,श्रीडूंगरगढ़ ,93,0,480,Active,0,NULL,164.100.151.60
481,481,1,Taranagar ,तारानगर ,96,1,481,Active,0,NULL,164.100.151.60
482,482,1,Rajgarh ,राजगढ़ ,96,2,482,Active,0,NULL,164.100.151.60
483,483,1,Sardarshahar ,सरदारशहर ,96,3,483,Active,0,NULL,164.100.151.60
484,484,1,Churu ,चूरू ,96,4,484,Active,0,NULL,164.100.151.60
485,485,1,Ratangarh ,रतनगढ़ ,96,6,485,Active,0,NULL,164.100.151.60
486,486,1,Sujangarh ,सुजानगढ़ ,96,7,486,Active,0,NULL,164.100.151.60
487,487,1,Jhunjhunu,झुंझुनूं ,106,1,487,Active,0,NULL,164.100.25.179
488,488,1,Chirawa ,चिरवा ,106,2,488,Active,0,NULL,164.100.151.60
489,489,1,Buhana ,बुहाना ,106,3,489,Active,0,NULL,164.100.151.60
490,490,1,Khetri ,खेत्री ,106,4,490,Active,0,NULL,164.100.151.60
491,491,1,Nawalgarh ,नवलगढ़ ,106,5,491,Active,0,NULL,164.100.151.60
492,492,1,Udaipurwati ,उदयपुरवाटी ,106,6,492,Active,0,NULL,164.100.151.60
493,493,1,Behror ,बहरोड़ ,87,1,493,Active,0,NULL,164.100.151.60
494,494,1,Mandawar ,मंडावर ,87,2,494,Active,0,NULL,164.100.151.60
495,495,1,Kotkasim ,कोटकासिम ,87,3,495,Active,0,NULL,164.100.151.60
496,496,1,Tijara ,तिजारा ,87,4,496,Active,0,NULL,164.100.151.60
497,497,1,Kishangarh Bas ,किशनगढ़ बस ,87,5,497,Active,0,NULL,164.100.151.60
498,498,1,Ramgarh  ,रामगढ़,87,6,498,Active,0,NULL,10.21.120.30
499,499,1,Alwar ,अलवर ,87,7,499,Active,0,NULL,164.100.151.60
500,500,1,Bansur ,बानसूर ,87,8,500,Active,0,NULL,164.100.151.60
501,501,1,Thanagazi ,थानागाजी ,87,9,501,Active,0,NULL,164.100.151.60
502,502,1,Rajgarh ,राजगढ़ ,87,10,502,Active,0,NULL,164.100.151.60
503,503,1,Lachhmangarh  ,लक्ष्मणगढ़,87,11,503,Active,0,NULL,10.21.120.30
504,504,1,Kathumar ,कठूमर ,87,12,504,Active,0,NULL,164.100.151.60
505,505,1,Pahari ,पहाड़ी ,91,1,505,Active,0,NULL,164.100.151.60
506,506,1,Kaman ,कमान ,91,2,506,Active,0,NULL,164.100.151.60
507,507,1,Nagar ,नगर ,91,3,507,Active,0,NULL,164.100.151.60
508,508,1,Deeg ,डीग ,91,4,508,Active,0,NULL,164.100.151.60
509,509,1,Nadbai ,नदबई ,91,5,509,Active,0,NULL,164.100.151.60
510,510,3,Kumher ,कुम्हेर ,91,6,510,Active,0,NULL,164.100.151.60
511,511,1,Bharatpur ,भरतपुर ,91,7,511,Active,0,NULL,164.100.151.60
512,512,1,Weir ,वीयर ,91,8,512,Active,0,NULL,164.100.151.60
513,513,1,Bayana ,बयाना ,91,9,513,Active,0,NULL,164.100.151.60
514,514,1,Rupbas ,रूपबास ,91,10,514,Active,0,NULL,164.100.151.60
515,515,1,Baseri ,बसेरी ,98,1,515,Active,0,NULL,164.100.151.60
516,516,1,Bari ,बरी ,98,2,516,Active,0,NULL,164.100.151.60
517,517,1,Sepau ,सेपौ ,98,3,517,Active,0,NULL,164.100.151.60
518,518,1,Dhaulpur    ,धौलपुर,98,4,518,Active,0,NULL,10.21.113.189
519,519,1,Rajakhera ,राजाखेड़ा ,98,5,519,Active,0,NULL,164.100.151.60
520,520,1,Todabhim ,टोडाभीम ,108,1,520,Active,0,NULL,164.100.151.60
521,521,1,Nadoti ,नादौती ,108,2,521,Active,0,NULL,164.100.151.60
522,522,1,Hindaun ,हिंडौन ,108,3,522,Active,0,NULL,164.100.151.60
523,523,1,Karauli ,करौली ,108,4,523,Active,0,NULL,164.100.151.60
524,524,2,Mandrayal ,मंडरायल ,108,5,524,Active,0,NULL,164.100.151.60
525,525,1,Sapotra ,सपोटरा ,108,6,525,Active,0,NULL,164.100.151.60
526,526,1,Gangapur ,गंगापुर ,113,1,526,Active,0,NULL,164.100.151.60
527,527,1,Bamanwas ,बामनवास ,113,2,527,Active,0,NULL,164.100.151.60
528,528,1,Malarna Doongar , मलारना डूंगर ,113,3,528,Active,0,NULL,164.100.151.60
529,529,1,Bonli   ,बौंली,113,4,529,Active,0,NULL,10.21.120.30
530,530,1,Chauth ka Barwa ,चौथ का बरवा ,113,5,530,Active,0,NULL,164.100.151.60
531,531,1,Sawai Madhopur  ,सवाईमाधोपुर,113,6,531,Active,0,NULL,10.21.121.106
532,532,1,Khandar ,खण्डार ,113,7,532,Active,0,NULL,164.100.151.60
533,533,2,Bandikui ,बांदीकुई ,97,1,533,Active,0,NULL,164.100.151.60
534,534,1,Mahwa ,महवा ,97,2,534,Active,0,NULL,164.100.151.60
535,535,1,Sikrai ,सिक्री ,97,3,535,Active,0,NULL,164.100.151.60
536,536,2,Dausa ,दौसा ,97,4,536,Active,0,NULL,164.100.151.60
537,537,1,Lalsot ,लालसोट ,97,5,537,Active,0,NULL,164.100.151.60
538,538,1,Kotputli ,कोटपूतली ,102,1,538,Active,0,NULL,164.100.151.60
539,539,1,Virat Nagar ,विराट नगर ,102,2,539,Active,0,NULL,164.100.151.60
540,540,1,Shahpura ,शाहपुरा ,102,3,540,Active,0,NULL,164.100.151.60
541,541,1,Chomu ,चोमू ,102,4,541,Active,0,NULL,164.100.151.60
542,542,2,Phulera (Hq.Sambhar , फुलेरा  (Hq.सांभर) ,102,5,542,Active,0,NULL,164.100.151.60
543,543,2,Mauzamabad ,मौजमाबाद ,102,6,543,Active,0,NULL,164.100.151.60
544,544,1,Phagi ,फागी ,102,7,544,Active,0,NULL,164.100.151.60
545,545,1,Sanganer ,सांगानेर ,102,8,545,Active,0,NULL,164.100.151.60
546,546,1,Jaipur ,जयपुर ,102,9,546,Active,0,NULL,164.100.151.60
547,547,1,Amber ,एम्बर ,102,10,547,Active,0,NULL,164.100.151.60
548,548,1,Jamwa ramgadh ,जमवा रामगढ़ ,102,11,548,Active,0,NULL,164.100.151.60
549,549,1,Bassi ,बस्सी ,102,12,549,Active,0,NULL,164.100.151.60
550,550,2,Chaksu ,चाकसू ,102,13,550,Active,0,NULL,164.100.151.60
551,551,1,Fatehpur ,फतेहपुर ,114,1,551,Active,0,NULL,164.100.151.60
552,552,1,Lachhmangarh ,लछमनगढ़ ,114,2,552,Active,0,NULL,164.100.151.60
553,553,1,Sikar ,सीकर ,114,3,553,Active,0,NULL,164.100.151.60
554,554,1,Danta Ramgarh ,डांटा रामगढ ,114,4,554,Active,0,NULL,164.100.151.60
555,555,1,Sri Madhopur ,श्री माधोपुर ,114,5,555,Active,0,NULL,164.100.151.60
556,556,1,Neem ka thana ,नीम का थाना ,114,6,556,Active,0,NULL,164.100.151.60
557,557,1,Ladnu ,लाडनू ,110,1,557,Active,0,NULL,164.100.151.60
558,558,1,Didwana   ,डीडवाना,110,2,558,Active,0,NULL,10.21.113.189
559,559,1,Jayal ,जायल ,110,3,559,Active,0,NULL,164.100.151.60
560,560,1,Nagaur ,नागौर ,110,4,560,Active,0,NULL,164.100.151.60
561,561,1,Kheenvsar ,खींवसर ,110,5,561,Active,0,NULL,164.100.151.60
562,562,2,Merta    ,मेड़ता,110,6,562,Active,0,NULL,10.21.113.189
563,563,2,Degana ,डेगाना ,110,7,563,Active,0,NULL,164.100.151.60
564,564,1,Parbatsar ,परबतसर ,110,8,564,Active,0,NULL,164.100.151.60
565,565,1,Makrana ,मकराना ,110,9,565,Active,0,NULL,164.100.151.60
566,566,2,Nawa   ,नावां,110,10,566,Active,0,NULL,10.21.113.189
567,567,2,Phalodi ,फलोदी ,107,1,567,Active,0,NULL,164.100.151.60
568,568,1,Osian,ओसियाँ,107,2,568,Active,0,NULL,120.56.175.178
569,569,2,Bhopalgarh ,भोपालगढ़ ,107,3,569,Active,0,NULL,164.100.151.60
570,570,1,Jodhpur ,जोधपुर ,107,4,570,Active,0,NULL,164.100.151.60
571,571,2,Shergarh ,शेरगढ़ ,107,5,571,Active,0,NULL,164.100.151.60
572,572,1,Luni ,लूणी ,107,6,572,Active,0,NULL,164.100.151.60
573,573,2,Bilara ,बिलारा ,107,7,573,Active,0,NULL,164.100.151.60
574,574,1,Jaisalmer ,जैसलमेर ,103,1,574,Active,0,NULL,164.100.151.60
575,575,2,Pokaran ,पोकरण ,103,2,575,Active,0,NULL,164.100.151.60
576,576,1,Fatehgarh ,फतेहगढ़ ,103,3,576,Active,0,NULL,164.100.151.60
577,577,1,Shiv ,शिव ,90,1,577,Active,0,NULL,164.100.151.60
578,578,1,Baytoo ,बायतू ,90,2,578,Active,0,NULL,164.100.151.60
579,579,2,Balotra ,बालोतरा ,90,3,579,Active,0,NULL,164.100.151.60
580,580,1,Siwana ,सिवाना ,90,4,580,Active,0,NULL,164.100.151.60
581,581,3,Gudha Malani      ,गुडामालानी ,90,5,581,Active,0,NULL,164.100.151.60
582,582,1,Barmer  ,बाड़मेर,90,6,582,Active,0,NULL,164.100.151.59
583,583,1,Ramsar ,रामसर ,90,7,583,Active,0,NULL,164.100.151.60
584,584,2,Chohtan ,चोहटन ,90,8,584,Active,0,NULL,164.100.151.60
585,585,1,Sayla ,सायला ,104,1,585,Active,0,NULL,164.100.151.60
586,586,1,Ahore ,अहोरे ,104,2,586,Active,0,NULL,164.100.151.60
587,587,1,Jalore     ,जालोर ,104,3,587,Active,0,NULL,42.111.87.145
588,588,2,Bhinmal ,भीनमाल ,104,4,588,Active,0,NULL,164.100.151.60
589,589,1,Bagora,बागोडा,104,5,589,Active,0,NULL,120.56.175.178
590,590,2,Sanchore ,सांचोर ,104,6,590,Active,0,NULL,164.100.151.60
591,591,1,Raniwara ,रानीवाड़ा ,104,7,591,Active,0,NULL,164.100.151.60
592,592,1,Sheoganj ,शेयगंज ,115,1,592,Active,0,NULL,164.100.151.60
593,593,1,Sirohi ,सिरोही ,115,2,593,Active,0,NULL,164.100.151.60
