S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,252,113278,Diganta Kumar Medhi,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,252,112951,RAJU DAS,18-Feb-2021 10:54 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,253,113280,JUGAL KALITA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,253,111305,RAKSHA SHOPPE,17-Feb-2021 06:38 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,254,113285,PRABHDIP SINGH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,254,113093,RAMEN BORAH,18-Feb-2021 11:27 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,255,113289,M/S Hygienic World,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,255,111349,RANJIT GOGOI,17-Feb-2021 06:50 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,256,113298,IKBAL HUSSAIN,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,256,112989,RANJIT KUMAR BORAH,18-Feb-2021 11:02 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,257,113299,GRAVITY ENGINEERING CONSORTIUM,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,257,113860,RATNESWAR BORUAH,18-Feb-2021 01:51 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,258,113314,ASHIM BORTHAKUR,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,258,113183,Rausheena Udyog Limited,18-Feb-2021 11:47 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,259,113330,SUJATA ENTERPRISES,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,259,112502,R. B. Enterprise,18-Feb-2021 02:44 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,260,113370,Wasil Hussain,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,260,111597,RD Enterprise,17-Feb-2021 07:55 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,261,113374,BEE KAY ENTERPRISE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,261,110524,RD Sales Corporation,17-Feb-2021 05:46 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,262,113375,ABHIJIT HAZARIKA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,262,112309,R D Water System Pvt. Ltd,18-Feb-2021 11:21 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,263,113376,PADMAVATI CONSTRUCTION,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,263,109339,REKIBUDDIN AHMED,16-Feb-2021 02:25 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,264,113379,GULGULIA TRADE PRIVATE LIMITED,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,264,111389,Riaansh Corporation,17-Feb-2021 07:01 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,265,113409,vishal trade links,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,265,113062,RIBON BORAH,18-Feb-2021 03:29 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,266,113418,M/S Engineers Construction,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,266,113611,RICHCON ENGINEERING COMPANY,18-Feb-2021 02:55 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,267,113432,MUKUL BORA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,267,110293,RIDIP BIKASH DUTTA,17-Feb-2021 11:26 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,268,113442,SYED MAZIDUL ISLAM,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,268,112822,RIJU CHANGKAKOTI,18-Feb-2021 10:03 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,269,113445,Luit Construction,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,269,111437,Rituparna Konwar,18-Feb-2021 12:31 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,270,113457,PRONAB JYOTI BORUAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,270,108311,r k marketing,14-Feb-2021 03:38 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,271,113466,Rajdhani Associates,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,271,114027,R K SHARMA,18-Feb-2021 02:16 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,272,113470,SARASIYA SOLAR LIMITED,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,272,114081,R.N.ENTERPRISE,18-Feb-2021 02:29 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,273,113479,Khalsa Marketing,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,273,114284,Rohit Construction,18-Feb-2021 03:07 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,274,113519,Md. Mahsen Ali,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,274,110148,ROMESH CHANDRA DAS,17-Feb-2021 08:47 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,275,113539,PRANJAL BORCHETIA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,275,114056,ROSHID ALI,18-Feb-2021 02:32 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,276,113579,MP AGARWALA PVT.LTD,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,276,108299,r r enterprise,14-Feb-2021 01:59 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,277,113581,SUMANTA BORA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,277,112634,R S PROJECTS,18-Feb-2021 06:35 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,278,113592,MAA ENTERPRISE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,278,110319,Rupa Daw,17-Feb-2021 11:45 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,279,113595,JYOTIRANJAN BORA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,279,112680,RUPAM DUTTA,18-Feb-2021 07:55 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,280,113611,RICHCON ENGINEERING COMPANY,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,280,111504,RUPANJAL BORBORUAH,17-Feb-2021 07:33 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,281,113613,PRADIP KALITA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,281,110914,SAHARUL AMIN BARBHUIYA,17-Feb-2021 04:31 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,282,113637,SRI GANESH AND CO,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,282,114197,Saktola Enterprise Private Limited,18-Feb-2021 02:49 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,283,113667,Trans Virtual Pvt Ltd,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,283,114345,SALEH AHMED,18-Feb-2021 03:34 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,284,113677,DIPUL BPORDOLOI,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,284,111539,SAMADUR RAHMAN,17-Feb-2021 07:42 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,285,113681,PARAMANANDA BORAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,285,108086,SANJAY NEOG,13-Feb-2021 10:46 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,286,113695,HEMONTA THENGAL,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,286,109359,SANJEEV BARUAH,16-Feb-2021 02:37 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,287,113696,WORKCEE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,287,110841,Sanjib Bhattacharjee,17-Feb-2021 04:03 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,288,113705,SRI DHRUBA JYOTI BORAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,288,114202,SANJIB KABRA,18-Feb-2021 03:08 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,289,113720,M/S S.A. TRADING,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,289,110572,SANTANU CHANGMAI,17-Feb-2021 04:19 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,290,113723,FREE POWER TECHNOLOGY PRIVATE LIMITED,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,290,113470,SARASIYA SOLAR LIMITED,18-Feb-2021 12:42 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,291,113749,INDRESWAR BORAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,291,110969,SARAWGI AND SONS,17-Feb-2021 04:53 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,292,113774,Pankaj Chetia,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,292,111004,Sayed Zulfiquer Ali Mustafa,17-Feb-2021 05:06 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,293,113776,Sulekha Devi,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,293,113239,SHANKAR HARDWARE STORES,18-Feb-2021 11:59 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,294,113793,PRANAB PHUKAN,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,294,111113,SHINE ENTERPRISE,17-Feb-2021 05:46 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,295,113824,IMRAN HUSSAIN,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,295,108192,Shoiab Khan,17-Feb-2021 10:13 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,296,113834,ABONI SARMAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,296,110458,SHREE ANANT UDYOG,17-Feb-2021 12:49 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,297,113860,RATNESWAR BORUAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,297,113089,SHREE GANESH MARKETING,18-Feb-2021 01:11 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,298,113875,Dynamic Engineers and Company,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,298,114528,Shristy Crop Care,18-Feb-2021 03:55 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,299,113887,BASANTA HANDIQUE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,299,108273,SHYAM STEELS,13-Feb-2021 08:06 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,300,113903,ASSOCIATED TECHNOLOGIE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,300,113225,SIda Nanda Das,18-Feb-2021 11:54 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,301,113912,ADITYA SARMAH NEOG,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,301,108809,SINTU KHATONIAR,15-Feb-2021 05:12 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,302,113933,Landmark Engineering,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,302,110555,SOMIR DUTTA,17-Feb-2021 01:21 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,303,113965,DIPA CHETRI,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,303,109421,SONJIB DAS,18-Feb-2021 01:52 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,304,113970,BRAHMAPUTRA CONSTRUCTIONS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,304,111379,Sri Ajit Bharali,17-Feb-2021 06:58 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,305,113976,SUJIT DUTTA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,305,111452,Sri Amrit Mall,17-Feb-2021 07:18 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,306,113992,Pankaj Choudhury,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,306,111526,Sri Debadib Das,17-Feb-2021 07:39 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,307,113998,DWIBAN KUMAR BARO,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,307,113705,SRI DHRUBA JYOTI BORAH,18-Feb-2021 01:18 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,308,114007,M/S Mayur Associates,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,308,113637,SRI GANESH AND CO,18-Feb-2021 01:08 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,309,114012,M/S MANSAROVAR ENGINEERS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,309,113189,SRI HANUMAN HARDWARE AND ELECTRICAL STORES,18-Feb-2021 11:49 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,310,114016,Sri Manoj Pareek,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,310,112454,SRI HIRANYA GOGOI,18-Feb-2021 02:02 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,311,114027,R K SHARMA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,311,110336,Sri Madan Khanikar,17-Feb-2021 11:50 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,312,114056,ROSHID ALI,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,312,114016,Sri Manoj Pareek,18-Feb-2021 02:14 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,313,114061,NILOTPAL BORAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,313,111116,Sri Pankaj Kalita,17-Feb-2021 05:40 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,314,114081,R.N.ENTERPRISE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,314,112483,Sri Porag Kakoty,18-Feb-2021 02:28 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,315,114087,Frontier Sales Corporation,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,315,112870,SRI PRONAB BORAH,18-Feb-2021 10:24 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,316,114110,dci associates,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,316,109305,SRI PURNAKANTA HAZARIKA,16-Feb-2021 01:59 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
