pwd_loss_id,disaster_id,department_id,length_affected_km,roads_closed,length_pukka_mdr,length_pukka_vr,length_kuccha_mdr,length_kuccha_vr,jcb_deployed_department,jcb_deployed_hired,dosers_deployed,tipper_deployed,status,entry_by,entry_date,ip_addr,RecordStatus,roadopeningdate1,roadopeningdate2,roadopeningdate3,roadopens1,roadopens2,roadopens3,length_pukka_sh,length_kuccha_sh,pwd_bridge,pwd_culvert,circle_id,division_id,updated_by,incidentdate,CId,circle,division_name,district_best,district_alternative,subdistrict_best,subdistrict_alternative,tehsil_best,object_id,tehsil_alt,tehsil_alt_object_id
6553,29616,38,2.0,10,0.5,1.0,0.0,0.5,3,1,0,2,Active,2143,2024-08-29 11:41:49.860,117.199.85.69,0,2024-08-06 00:00:00.000,2024-08-06 00:00:00.000,2024-08-06 00:00:00.000,10,0.0,0,0.0,0.0,0,0,1012,76,,,1012.0,Ist CIRCLE-Mandi ,Gohar,Mandi,,Chachyot,,CHACHYOT,02-027-00022,,
6554,29658,38,3.5,21,0.5,2.5,0.0,0.5,3,4,0,4,Active,2143,2024-08-29 11:46:25.663,117.199.85.69,0,2024-08-08 00:00:00.000,2024-08-08 00:00:00.000,2024-08-08 00:00:00.000,21,0.0,0,0.0,0.0,0,0,1012,76,,,1012.0,Ist CIRCLE-Mandi ,Gohar,Mandi,,Chachyot,,CHACHYOT,02-027-00022,,
6555,29684,38,2.0,8,0.5,1.0,0.0,0.5,3,2,0,3,Active,2143,2024-08-29 11:52:03.290,117.199.85.69,0,2024-08-10 00:00:00.000,2024-08-10 00:00:00.000,2024-08-10 00:00:00.000,8,0.0,0,0.0,0.0,0,0,1012,76,,,1012.0,Ist CIRCLE-Mandi ,Gohar,Mandi,,Chachyot,,CHACHYOT,02-027-00022,,
6556,29749,38,1.6,4,0.3,1.0,0.0,0.3,3,1,0,3,Active,2143,2024-08-29 12:12:07.090,117.243.249.13,0,2024-08-12 00:00:00.000,2024-08-12 00:00:00.000,2024-08-12 00:00:00.000,4,0.0,0,0.0,0.0,0,0,1012,76,,,1012.0,Ist CIRCLE-Mandi ,Gohar,Mandi,,Chachyot,,CHACHYOT,02-027-00022,,
6557,30020,38,0.2,2,0.0,0.1,0.0,0.1,3,1,0,3,Active,2143,2024-08-29 12:15:58.293,117.243.249.13,0,2024-08-20 00:00:00.000,2024-08-20 00:00:00.000,2024-08-20 00:00:00.000,2,0.0,0,0.0,0.0,0,0,1012,76,,,1012.0,Ist CIRCLE-Mandi ,Gohar,Mandi,,Chachyot,,CHACHYOT,02-027-00022,,
6558,29799,38,0.09,0,0.0,0.09,0.0,0.0,0,0,0,0,Active,2095,2024-08-29 16:30:43.637,59.183.186.230,1,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1009,1006,,,1009.0,"  11TH CIRCLE, RAMPUR",Kalpa,Chamba,Chamba,Bhattiyat,Sihunta,BHATTIYAT,02-023-00001,,
6559,30030,38,1.5,0,0.35,1.15,0.0,0.0,1,4,0,1,Active,2191,2024-08-29 16:52:48.637,49.36.191.62,2,2024-08-25 00:00:00.000,2024-08-26 00:00:00.000,2024-08-26 00:00:00.000,0,0.0,0,0.0,0.0,1,1,1016,1020,,,1016.0,15TH CIRCLE UNA,Una,Una,,Una,,UNA,02-029-00069,,
6560,30063,38,27.47,0,0.0,27.47,0.0,0.0,2,0,0,2,Active,2191,2024-08-29 17:02:33.030,49.36.191.62,2,2024-08-27 00:00:00.000,2024-08-28 00:00:00.000,2024-08-28 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1022,,,1016.0,15TH CIRCLE UNA,Bangana,Kangra,Sirmaur,Nurpur,,NURPUR,02-024-02127,,
6561,30064,38,40.005,0,0.0,40.005,0.0,0.0,3,4,0,3,Active,2191,2024-08-29 17:04:37.537,49.36.191.62,2,2024-08-28 00:00:00.000,2024-08-29 00:00:00.000,2024-08-29 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1021,,,1016.0,15TH CIRCLE UNA,Bharwain,Chamba,,Bhattiyat,,BHATTIYAT,02-023-00001,,
6562,30081,38,11.825,0,0.765,11.06,0.0,0.0,3,4,0,3,Active,2191,2024-08-30 16:27:48.300,49.36.189.176,2,2024-08-29 00:00:00.000,2024-08-30 00:00:00.000,2024-08-30 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1021,,,1016.0,15TH CIRCLE UNA,Bharwain,Chamba,,Bhattiyat,,BHATTIYAT,02-023-00001,,
6563,30128,38,0.4,0,0.0,0.4,0.0,0.0,1,0,0,1,Active,2079,2024-09-03 11:12:11.277,117.207.63.123,0,2024-09-03 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1019,1027,,,1019.0,"9TH CIRCLE, NURPUR",Kotla-Behar,Sirmaur,Mandi,Pachhad,,PACHHAD,02-032-00052,,
6564,30107,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 10:23:03.603,117.207.63.29,2,2024-08-28 00:00:00.000,2024-08-29 00:00:00.000,2024-08-29 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,20,,,1018.0,5TH CIRCLE PALAMPUR,Palampur,Kangra,,Palampur,,PALAMPUR,02-024-02128,,
6565,30107,1041,0.5,5,0.0,0.5,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 10:29:20.993,117.207.63.29,2,2024-08-28 00:00:00.000,2024-08-29 00:00:00.000,2024-08-29 00:00:00.000,0,1.0,4,0.0,0.0,0,0,1018,1055,,,1018.0,5TH CIRCLE PALAMPUR,Bhawarna,Kangra,Shimla,Fatehpur,,FATEHPUR,02-024-02116,,
6566,30107,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 10:31:23.977,117.207.63.29,2,2024-08-28 00:00:00.000,2024-08-29 00:00:00.000,2024-08-29 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,22,,,1018.0,5TH CIRCLE PALAMPUR,Shahpur,Kangra,,Shahpur,,SHAHPUR,02-024-02130,,
6567,30107,1041,0.1,1,0.0,0.1,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 10:34:49.150,117.207.63.29,2,2024-08-28 00:00:00.000,2024-08-29 00:00:00.000,2024-08-29 00:00:00.000,0,0.0,1,0.0,0.0,0,0,1018,18,,,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
6568,30108,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 10:44:17.553,117.207.63.29,2,2024-08-29 00:00:00.000,2024-08-30 00:00:00.000,2024-08-30 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,20,,,1018.0,5TH CIRCLE PALAMPUR,Palampur,Kangra,,Palampur,,PALAMPUR,02-024-02128,,
6569,30108,1041,0.5,5,0.0,0.5,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 10:46:19.157,117.207.63.29,2,2024-08-29 00:00:00.000,2024-08-30 00:00:00.000,2024-08-30 00:00:00.000,1,0.0,4,0.0,0.0,0,0,1018,1055,,,1018.0,5TH CIRCLE PALAMPUR,Bhawarna,Kangra,Shimla,Fatehpur,,FATEHPUR,02-024-02116,,
6570,30108,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 10:48:40.853,117.207.63.29,2,2024-08-29 00:00:00.000,2024-08-30 00:00:00.000,2024-08-30 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,22,,,1018.0,5TH CIRCLE PALAMPUR,Shahpur,Kangra,,Shahpur,,SHAHPUR,02-024-02130,,
6571,30108,1041,0.1,1,0.0,0.1,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 10:51:45.923,117.207.63.29,2,2024-08-29 00:00:00.000,2024-08-30 00:00:00.000,2024-08-30 00:00:00.000,0,0.0,1,0.0,0.0,0,0,1018,18,,,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
6572,30109,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 10:54:55.977,117.207.63.29,2,2024-08-30 00:00:00.000,2024-08-31 00:00:00.000,2024-08-31 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,20,,,1018.0,5TH CIRCLE PALAMPUR,Palampur,Kangra,,Palampur,,PALAMPUR,02-024-02128,,
6573,30109,1041,0.5,5,0.0,0.0,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 10:57:52.003,117.207.63.29,2,2024-08-30 00:00:00.000,2024-08-31 00:00:00.000,2024-08-31 00:00:00.000,0,0.0,5,0.0,0.0,0,1,1018,1055,,,1018.0,5TH CIRCLE PALAMPUR,Bhawarna,Kangra,Shimla,Fatehpur,,FATEHPUR,02-024-02116,,
6574,30109,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 11:00:14.723,117.207.63.29,2,2024-08-30 00:00:00.000,2024-08-31 00:00:00.000,2024-08-31 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,22,,,1018.0,5TH CIRCLE PALAMPUR,Shahpur,Kangra,,Shahpur,,SHAHPUR,02-024-02130,,
6575,30109,1041,0.1,1,0.0,0.1,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 11:07:47.617,117.207.63.29,2,2024-08-30 00:00:00.000,2024-08-31 00:00:00.000,2024-08-31 00:00:00.000,0,0.0,1,0.0,0.0,0,0,1018,18,,,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
6576,30109,1041,1.5,0,0.0,1.5,0.0,0.0,1,3,0,0,Active,4340,2024-09-04 11:11:23.383,117.207.63.29,2,2024-08-30 00:00:00.000,2024-08-31 00:00:00.000,2024-08-31 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,72,,,1018.0,5TH CIRCLE PALAMPUR,Kangra,Kangra,,Kangra,,KANGRA,02-024-02123,,
6577,30110,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 11:20:08.413,117.207.63.29,2,2024-08-31 00:00:00.000,2024-09-01 00:00:00.000,2024-09-01 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,20,,,1018.0,5TH CIRCLE PALAMPUR,Palampur,Kangra,,Palampur,,PALAMPUR,02-024-02128,,
6578,30110,1041,0.5,5,0.0,0.5,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 11:26:36.840,117.207.63.29,2,2024-08-31 00:00:00.000,2024-09-01 00:00:00.000,2024-09-01 00:00:00.000,0,0.0,5,0.0,0.0,0,0,1018,1055,,,1018.0,5TH CIRCLE PALAMPUR,Bhawarna,Kangra,Shimla,Fatehpur,,FATEHPUR,02-024-02116,,
6579,30110,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 11:28:08.197,117.207.63.29,2,2024-08-31 00:00:00.000,2024-09-01 00:00:00.000,2024-09-01 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,22,,,1018.0,5TH CIRCLE PALAMPUR,Shahpur,Kangra,,Shahpur,,SHAHPUR,02-024-02130,,
6580,30110,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 11:31:03.267,117.207.63.29,2,2024-08-31 00:00:00.000,2024-09-01 00:00:00.000,2024-09-01 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,18,,,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
6581,30160,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 15:00:09.387,59.89.188.53,2,2024-09-01 00:00:00.000,2024-09-02 00:00:00.000,2024-09-02 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,20,,,1018.0,5TH CIRCLE PALAMPUR,Palampur,Kangra,,Palampur,,PALAMPUR,02-024-02128,,
6582,30160,1041,0.5,5,0.0,0.5,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 15:02:57.603,59.89.188.53,2,2024-09-01 00:00:00.000,2024-09-02 00:00:00.000,2024-09-02 00:00:00.000,0,0.0,5,0.0,0.0,0,0,1018,1055,,,1018.0,5TH CIRCLE PALAMPUR,Bhawarna,Kangra,Shimla,Fatehpur,,FATEHPUR,02-024-02116,,
6583,30160,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 15:04:44.367,59.89.188.53,2,2024-09-01 00:00:00.000,2024-09-02 00:00:00.000,2024-09-02 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,22,,,1018.0,5TH CIRCLE PALAMPUR,Shahpur,Kangra,,Shahpur,,SHAHPUR,02-024-02130,,
6584,30160,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 15:06:16.750,59.89.188.53,2,2024-09-01 00:00:00.000,2024-09-02 00:00:00.000,2024-09-02 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,18,,,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
6585,30111,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 15:47:05.127,59.89.188.53,2,2024-09-02 00:00:00.000,2024-09-03 00:00:00.000,2024-09-03 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,20,,,1018.0,5TH CIRCLE PALAMPUR,Palampur,Kangra,,Palampur,,PALAMPUR,02-024-02128,,
6586,30111,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 15:53:37.650,59.89.188.53,2,2024-09-02 00:00:00.000,2024-09-03 00:00:00.000,2024-09-03 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,22,,,1018.0,5TH CIRCLE PALAMPUR,Shahpur,Kangra,,Shahpur,,SHAHPUR,02-024-02130,,
6587,30111,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 15:58:56.120,59.89.188.53,2,2024-09-02 00:00:00.000,2024-09-03 00:00:00.000,2024-09-03 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,18,,,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
6588,30112,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 16:04:22.930,59.89.188.53,2,2024-09-03 00:00:00.000,2024-09-04 00:00:00.000,2024-09-04 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,20,,,1018.0,5TH CIRCLE PALAMPUR,Palampur,Kangra,,Palampur,,PALAMPUR,02-024-02128,,
6589,30164,38,0.9,0,0.0,0.9,0.0,0.0,0,0,0,0,Active,2079,2024-09-04 16:05:14.597,117.212.69.2,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1019,27,,,1019.0,"9TH CIRCLE, NURPUR",Jawali,Mandi,,Baldwara,,BALDWARA,02-027-00019,,
6590,30111,1041,4.0,4,0.0,4.0,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 16:11:55.497,59.89.188.53,2,2024-09-03 00:00:00.000,2024-09-04 00:00:00.000,2024-09-04 00:00:00.000,0,0.0,4,0.0,0.0,0,0,1018,1055,,,1018.0,5TH CIRCLE PALAMPUR,Bhawarna,Kangra,Shimla,Fatehpur,,FATEHPUR,02-024-02116,,
6591,30112,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 16:18:43.490,59.89.188.53,2,2024-09-03 00:00:00.000,2024-09-04 00:00:00.000,2024-09-04 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,22,,,1018.0,5TH CIRCLE PALAMPUR,Shahpur,Kangra,,Shahpur,,SHAHPUR,02-024-02130,,
6592,30112,1041,0.2,2,0.0,0.0,0.0,0.0,0,0,0,0,Active,4340,2024-09-04 16:21:25.710,59.89.188.53,2,2024-09-03 00:00:00.000,2024-09-04 00:00:00.000,2024-09-04 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,18,,,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
6593,30020,38,5.0,0,0.0,5.0,0.0,0.0,5,0,2,3,Active,2143,2024-09-05 14:14:49.640,49.47.68.123,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1012,1012,,,1012.0,Ist CIRCLE-Mandi ,Mandi-II,Mandi,Mandi,Nihri,Karsog,NIHRI,02-027-00028,,
6594,30020,38,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,Active,2143,2024-09-05 14:17:38.267,49.47.68.123,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1012,1012,,,1012.0,Ist CIRCLE-Mandi ,Mandi-II,Mandi,Mandi,Nihri,Karsog,NIHRI,02-027-00028,,
6595,30132,38,1.6,7,0.0,1.0,0.0,0.6,3,3,0,4,Active,2143,2024-09-06 12:39:58.287,61.3.91.170,0,2024-09-03 00:00:00.000,2024-09-03 00:00:00.000,2024-09-03 00:00:00.000,7,0.0,0,0.0,0.0,0,0,1012,76,,,1012.0,Ist CIRCLE-Mandi ,Gohar,Mandi,,Chachyot,,CHACHYOT,02-027-00022,,
6596,29649,1041,3.0,3,0.0,2.5,0.0,0.5,2,3,0,4,Active,4340,2024-09-07 15:27:53.173,117.207.56.22,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6597,30113,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-11 11:35:12.993,117.207.52.158,2,2024-09-04 00:00:00.000,2024-09-05 00:00:00.000,2024-09-05 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,20,,,1018.0,5TH CIRCLE PALAMPUR,Palampur,Kangra,,Palampur,,PALAMPUR,02-024-02128,,
6598,30113,1041,0.4,4,0.0,0.4,0.0,0.0,0,0,0,0,Active,4340,2024-09-11 11:36:56.110,117.207.52.158,2,2024-09-04 00:00:00.000,2024-09-05 00:00:00.000,2024-09-05 00:00:00.000,0,0.0,4,0.0,0.0,0,0,1018,1055,,,1018.0,5TH CIRCLE PALAMPUR,Bhawarna,Kangra,Shimla,Fatehpur,,FATEHPUR,02-024-02116,,
6599,30113,1041,0.3,3,0.0,0.3,0.0,0.0,0,0,1,0,Active,4340,2024-09-11 11:39:57.137,117.207.52.158,2,2024-09-04 00:00:00.000,2024-09-05 00:00:00.000,2024-09-05 00:00:00.000,0,0.0,3,0.0,0.0,0,0,1018,22,,,1018.0,5TH CIRCLE PALAMPUR,Shahpur,Kangra,,Shahpur,,SHAHPUR,02-024-02130,,
6600,30113,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-11 11:41:21.703,117.207.52.158,2,2024-09-04 00:00:00.000,2024-09-05 00:00:00.000,2024-09-05 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,18,,,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
6601,30113,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-11 11:46:14.630,117.207.52.158,2,2024-09-05 00:00:00.000,2024-09-06 00:00:00.000,2024-09-06 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,20,,,1018.0,5TH CIRCLE PALAMPUR,Palampur,Kangra,,Palampur,,PALAMPUR,02-024-02128,,
6602,30257,1041,0.4,4,0.0,0.4,0.0,0.0,0,0,0,0,Active,4340,2024-09-11 11:48:52.927,117.207.52.158,2,2024-09-05 00:00:00.000,2024-09-06 00:00:00.000,2024-09-06 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,1055,,,1018.0,5TH CIRCLE PALAMPUR,Bhawarna,Kangra,Shimla,Fatehpur,,FATEHPUR,02-024-02116,,
6603,30259,1041,7.0,9,0.0,7.0,0.0,0.0,2,2,0,3,Active,4340,2024-09-11 11:52:32.953,117.207.52.158,0,2024-09-05 00:00:00.000,2024-09-06 00:00:00.000,2024-09-06 00:00:00.000,7,0.0,2,0.0,0.0,0,0,1018,-1,,,1018.0,5TH CIRCLE PALAMPUR,,,,,,,,,
6604,30259,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-11 12:34:06.840,117.207.52.158,2,2024-09-05 00:00:00.000,2024-09-06 00:00:00.000,2024-09-06 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,18,,,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
6605,30262,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-11 12:39:33.033,117.207.52.158,2,2024-09-06 00:00:00.000,2024-09-07 00:00:00.000,2024-09-07 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,20,,,1018.0,5TH CIRCLE PALAMPUR,Palampur,Kangra,,Palampur,,PALAMPUR,02-024-02128,,
6606,30262,1041,0.4,4,0.0,0.4,0.0,0.0,0,0,0,0,Active,4340,2024-09-11 12:41:22.517,117.207.52.158,2,2024-09-06 00:00:00.000,2024-09-07 00:00:00.000,2024-09-07 00:00:00.000,0,0.0,4,0.0,0.0,0,0,1018,1055,,,1018.0,5TH CIRCLE PALAMPUR,Bhawarna,Kangra,Shimla,Fatehpur,,FATEHPUR,02-024-02116,,
6607,30262,1041,0.5,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-11 12:43:48.227,117.207.52.158,2,2024-09-06 00:00:00.000,2024-09-07 00:00:00.000,2024-09-07 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,22,,,1018.0,5TH CIRCLE PALAMPUR,Shahpur,Kangra,,Shahpur,,SHAHPUR,02-024-02130,,
6608,30262,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-11 12:46:43.110,117.207.52.158,2,2024-09-06 00:00:00.000,2024-09-07 00:00:00.000,2024-09-07 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,18,,,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
6609,30263,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-11 12:50:39.747,117.207.52.158,2,2024-09-06 00:00:00.000,2024-09-07 00:00:00.000,2024-09-07 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,20,,,1018.0,5TH CIRCLE PALAMPUR,Palampur,Kangra,,Palampur,,PALAMPUR,02-024-02128,,
6610,30263,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Deleted,4340,2024-09-11 12:52:00.933,117.207.52.158,0,2024-09-06 00:00:00.000,2024-09-07 00:00:00.000,2024-09-07 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,20,,,1018.0,5TH CIRCLE PALAMPUR,Palampur,Kangra,,Palampur,,PALAMPUR,02-024-02128,,
6611,30262,1041,0.4,4,0.0,0.4,0.0,0.0,0,0,0,0,Active,4340,2024-09-11 12:55:43.157,117.207.52.158,2,2024-09-07 00:00:00.000,2024-09-08 00:00:00.000,2024-09-08 00:00:00.000,0,0.0,4,0.0,0.0,0,0,1018,1055,,,1018.0,5TH CIRCLE PALAMPUR,Bhawarna,Kangra,Shimla,Fatehpur,,FATEHPUR,02-024-02116,,
6612,30263,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-11 12:58:02.363,117.207.52.158,2,2024-09-07 00:00:00.000,2024-09-08 00:00:00.000,2024-09-08 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,22,,,1018.0,5TH CIRCLE PALAMPUR,Shahpur,Kangra,,Shahpur,,SHAHPUR,02-024-02130,,
6613,30263,1041,2.0,2,0.0,2.0,0.0,0.0,0,4,0,0,Active,4340,2024-09-11 13:00:03.367,117.207.52.158,2,2024-09-07 00:00:00.000,2024-09-08 00:00:00.000,2024-09-08 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,18,,,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
6614,30266,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-11 14:39:48.557,59.89.180.192,2,2024-09-08 00:00:00.000,2024-09-09 00:00:00.000,2024-09-09 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,20,,,1018.0,5TH CIRCLE PALAMPUR,Palampur,Kangra,,Palampur,,PALAMPUR,02-024-02128,,
6615,30265,1041,0.4,4,0.0,0.4,0.0,0.0,0,0,0,0,Active,4340,2024-09-11 14:42:13.183,59.89.180.192,2,2024-09-08 00:00:00.000,2024-09-09 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,4,0.0,0.0,0,0,1018,1055,,,1018.0,5TH CIRCLE PALAMPUR,Bhawarna,Kangra,Shimla,Fatehpur,,FATEHPUR,02-024-02116,,
6616,30265,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-11 14:45:43.963,59.89.180.192,2,2024-09-08 00:00:00.000,2024-09-09 00:00:00.000,2024-09-09 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,22,,,1018.0,5TH CIRCLE PALAMPUR,Shahpur,Kangra,,Shahpur,,SHAHPUR,02-024-02130,,
6617,30265,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-11 14:48:22.487,59.89.180.192,2,2024-09-08 00:00:00.000,2024-09-09 00:00:00.000,2024-09-09 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,18,,,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
6618,30266,1041,0.4,4,0.0,0.4,0.0,0.0,0,0,0,0,Active,4340,2024-09-11 14:56:20.060,59.89.180.192,2,2024-09-10 00:00:00.000,2024-09-11 00:00:00.000,2024-09-11 00:00:00.000,0,0.0,4,0.0,0.0,0,0,1018,1055,,,1018.0,5TH CIRCLE PALAMPUR,Bhawarna,Kangra,Shimla,Fatehpur,,FATEHPUR,02-024-02116,,
6619,30266,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-11 14:57:40.463,59.89.180.192,2,2024-09-10 00:00:00.000,2024-09-11 00:00:00.000,2024-09-11 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,22,,,1018.0,5TH CIRCLE PALAMPUR,Shahpur,Kangra,,Shahpur,,SHAHPUR,02-024-02130,,
